track_id,album_id,album_title,album_url,artist_id,artist_name,artist_url,artist_website,license_image_file,license_image_file_large,license_parent_id,license_title,license_url,tags,track_bit_rate,track_comments,track_composer,track_copyright_c,track_copyright_p,track_date_created,track_date_recorded,track_disc_number,track_duration,track_explicit,track_explicit_notes,track_favorites,track_file,track_genres,track_image_file,track_information,track_instrumental,track_interest,track_language_code,track_listens,track_lyricist,track_number,track_publisher,track_title,track_url
1551,416,Ice Machine,http://freemusicarchive.org/music/Six_Star_General/Ice_Machine/,265,Six Star General,http://freemusicarchive.org/music/Six_Star_General/,http://www.sixstargeneral.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 02:58:39 AM,11/26/2008,1,204,,,1,music/WFMU/Six_Star_General/Ice_Machine/Six_Star_General_-_08_-_2am_Wetspot.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Six_Star_General_-_Ice_Machine_-_2009113013701540.jpg,,0,454,en,87,,8,,2am Wetspot,http://freemusicarchive.org/music/Six_Star_General/Ice_Machine/2am_Wetspot
1552,415,Live 7/19/07,http://freemusicarchive.org/music/Six_Star_General/Live_71907/,265,Six Star General,http://freemusicarchive.org/music/Six_Star_General/,http://www.sixstargeneral.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 02:58:41 AM,11/26/2008,1,141,,,0,music/WFMU/Six_Star_General/Live_71907/Six_Star_General_-_08_-_SSG_Live.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/artists/Six_Star_General_-_2009113015531476.jpg,,0,220,en,15,,8,,SSG Live,http://freemusicarchive.org/music/Six_Star_General/Live_71907/SSG_Live_7
1553,414,Already On One,http://freemusicarchive.org/music/Six_Star_General/Already_On_One/,265,Six Star General,http://freemusicarchive.org/music/Six_Star_General/,http://www.sixstargeneral.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 02:58:43 AM,11/26/2008,1,226,,,0,music/WFMU/Six_Star_General/Already_On_One/Six_Star_General_-_08_-_Sun_Up.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Six_Star_General_-_Already_On_One_-_2009113013700892.jpg,,0,479,en,71,,8,,Sun Up,http://freemusicarchive.org/music/Six_Star_General/Already_On_One/Sun_Up
1554,414,Already On One,http://freemusicarchive.org/music/Six_Star_General/Already_On_One/,265,Six Star General,http://freemusicarchive.org/music/Six_Star_General/,http://www.sixstargeneral.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 02:58:47 AM,11/26/2008,1,84,,,0,music/WFMU/Six_Star_General/Already_On_One/Six_Star_General_-_09_-_Chesthair.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Six_Star_General_-_Already_On_One_-_2009113013700892.jpg,,0,774,en,123,,9,,Chesthair,http://freemusicarchive.org/music/Six_Star_General/Already_On_One/Chesthair
1555,416,Ice Machine,http://freemusicarchive.org/music/Six_Star_General/Ice_Machine/,265,Six Star General,http://freemusicarchive.org/music/Six_Star_General/,http://www.sixstargeneral.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 02:58:49 AM,11/26/2008,1,169,,,0,music/WFMU/Six_Star_General/Ice_Machine/Six_Star_General_-_09_-_Emergency_Room.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Six_Star_General_-_Ice_Machine_-_2009113013701540.jpg,,0,970,en,217,,9,,Emergency Room,http://freemusicarchive.org/music/Six_Star_General/Ice_Machine/Emergency_Room
1556,416,Ice Machine,http://freemusicarchive.org/music/Six_Star_General/Ice_Machine/,265,Six Star General,http://freemusicarchive.org/music/Six_Star_General/,http://www.sixstargeneral.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 02:58:51 AM,11/26/2008,1,148,,,0,music/WFMU/Six_Star_General/Ice_Machine/Six_Star_General_-_10_-_I_Remember_You.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Six_Star_General_-_Ice_Machine_-_2009113013701540.jpg,,0,469,en,115,,10,,I Remember You,http://freemusicarchive.org/music/Six_Star_General/Ice_Machine/I_Remember_You
1557,414,Already On One,http://freemusicarchive.org/music/Six_Star_General/Already_On_One/,265,Six Star General,http://freemusicarchive.org/music/Six_Star_General/,http://www.sixstargeneral.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 02:58:53 AM,11/26/2008,1,46,,,0,music/WFMU/Six_Star_General/Already_On_One/Six_Star_General_-_10_-_Warmer_Smile.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Six_Star_General_-_Already_On_One_-_2009113013700892.jpg,,0,968,en,429,,10,,Warmer Smile,http://freemusicarchive.org/music/Six_Star_General/Already_On_One/Warmer_Smile
1558,416,Ice Machine,http://freemusicarchive.org/music/Six_Star_General/Ice_Machine/,265,Six Star General,http://freemusicarchive.org/music/Six_Star_General/,http://www.sixstargeneral.com,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],256000,0,,,,11/26/2008 02:58:54 AM,11/26/2008,1,163,,,0,music/WFMU/Six_Star_General/Ice_Machine/Six_Star_General_-_11_-_Curtains_Down.mp3,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",https://freemusicarchive.org/file/images/albums/Six_Star_General_-_Ice_Machine_-_2009113013701540.jpg,,0,509,en,35,,11,,Curtains Down,http://freemusicarchive.org/music/Six_Star_General/Ice_Machine/Curtains_Down
1559,418,Thee Haunted Cobblestone Sunset Concert Series #6,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/,266,Skraelings,http://freemusicarchive.org/music/Skraelings/,http://www.myspace.com/secretstarskarate,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,,,,11/26/2008 02:58:57 AM,1/01/04,1,14,,,0,music/WFMU/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Skraelings_-_01_-_Track_01.mp3,"[{'genre_id': '30', 'genre_title': 'Field Recordings', 'genre_url': 'http://freemusicarchive.org/genre/Field_Recordings/'}]",https://freemusicarchive.org/file/images/albums/Skraelings_-_Thee_Haunted_Cobblestone_Sunset_Concert_Series_6_-_2009113013702725.jpg,,0,1595,en,164,,1,,Track 01,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Track_01_6_1268
1560,418,Thee Haunted Cobblestone Sunset Concert Series #6,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/,266,Skraelings,http://freemusicarchive.org/music/Skraelings/,http://www.myspace.com/secretstarskarate,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,,,,11/26/2008 02:58:58 AM,1/01/04,1,52,,,1,music/WFMU/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Skraelings_-_02_-_Track_02.mp3,"[{'genre_id': '30', 'genre_title': 'Field Recordings', 'genre_url': 'http://freemusicarchive.org/genre/Field_Recordings/'}]",https://freemusicarchive.org/file/images/albums/Skraelings_-_Thee_Haunted_Cobblestone_Sunset_Concert_Series_6_-_2009113013702725.jpg,,0,1798,en,63,,2,,Track 02,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Track_02_6_1007
1561,418,Thee Haunted Cobblestone Sunset Concert Series #6,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/,266,Skraelings,http://freemusicarchive.org/music/Skraelings/,http://www.myspace.com/secretstarskarate,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,,,,11/26/2008 02:59:00 AM,1/01/04,1,182,,,0,music/WFMU/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Skraelings_-_03_-_Track_03.mp3,"[{'genre_id': '30', 'genre_title': 'Field Recordings', 'genre_url': 'http://freemusicarchive.org/genre/Field_Recordings/'}]",https://freemusicarchive.org/file/images/albums/Skraelings_-_Thee_Haunted_Cobblestone_Sunset_Concert_Series_6_-_2009113013702725.jpg,,0,406,en,40,,3,,Track 03,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Track_03_6_1734
1562,418,Thee Haunted Cobblestone Sunset Concert Series #6,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/,266,Skraelings,http://freemusicarchive.org/music/Skraelings/,http://www.myspace.com/secretstarskarate,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,,,,11/26/2008 02:59:02 AM,1/01/04,1,232,,,0,music/WFMU/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Skraelings_-_04_-_Track_04.mp3,"[{'genre_id': '30', 'genre_title': 'Field Recordings', 'genre_url': 'http://freemusicarchive.org/genre/Field_Recordings/'}]",https://freemusicarchive.org/file/images/albums/Skraelings_-_Thee_Haunted_Cobblestone_Sunset_Concert_Series_6_-_2009113013702725.jpg,,0,299,en,37,,4,,Track 04,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Track_04_6_1447
1563,418,Thee Haunted Cobblestone Sunset Concert Series #6,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/,266,Skraelings,http://freemusicarchive.org/music/Skraelings/,http://www.myspace.com/secretstarskarate,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,,,,11/26/2008 02:59:04 AM,1/01/04,1,249,,,0,music/WFMU/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Skraelings_-_05_-_Track_05.mp3,"[{'genre_id': '30', 'genre_title': 'Field Recordings', 'genre_url': 'http://freemusicarchive.org/genre/Field_Recordings/'}]",https://freemusicarchive.org/file/images/albums/Skraelings_-_Thee_Haunted_Cobblestone_Sunset_Concert_Series_6_-_2009113013702725.jpg,,0,283,en,38,,5,,Track 05,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Track_05_5
1564,418,Thee Haunted Cobblestone Sunset Concert Series #6,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/,266,Skraelings,http://freemusicarchive.org/music/Skraelings/,http://www.myspace.com/secretstarskarate,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,,,,11/26/2008 02:59:08 AM,1/01/04,1,360,,,0,music/WFMU/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Skraelings_-_06_-_Track_06.mp3,"[{'genre_id': '30', 'genre_title': 'Field Recordings', 'genre_url': 'http://freemusicarchive.org/genre/Field_Recordings/'}]",https://freemusicarchive.org/file/images/albums/Skraelings_-_Thee_Haunted_Cobblestone_Sunset_Concert_Series_6_-_2009113013702725.jpg,,0,320,en,79,,6,,Track 06,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Track_06_5_1770
1565,418,Thee Haunted Cobblestone Sunset Concert Series #6,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/,266,Skraelings,http://freemusicarchive.org/music/Skraelings/,http://www.myspace.com/secretstarskarate,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,,,,11/26/2008 02:59:11 AM,1/01/04,1,624,,,0,music/WFMU/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Skraelings_-_07_-_Track_07.mp3,"[{'genre_id': '30', 'genre_title': 'Field Recordings', 'genre_url': 'http://freemusicarchive.org/genre/Field_Recordings/'}]",https://freemusicarchive.org/file/images/albums/Skraelings_-_Thee_Haunted_Cobblestone_Sunset_Concert_Series_6_-_2009113013702725.jpg,,0,274,en,32,,7,,Track 07,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Track_07_5_1116
1566,418,Thee Haunted Cobblestone Sunset Concert Series #6,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/,266,Skraelings,http://freemusicarchive.org/music/Skraelings/,http://www.myspace.com/secretstarskarate,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,,,,11/26/2008 02:59:16 AM,1/01/04,1,177,,,0,music/WFMU/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Skraelings_-_08_-_Track_08.mp3,"[{'genre_id': '30', 'genre_title': 'Field Recordings', 'genre_url': 'http://freemusicarchive.org/genre/Field_Recordings/'}]",https://freemusicarchive.org/file/images/albums/Skraelings_-_Thee_Haunted_Cobblestone_Sunset_Concert_Series_6_-_2009113013702725.jpg,,0,243,en,33,,8,,Track 08,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Track_08_4
1567,418,Thee Haunted Cobblestone Sunset Concert Series #6,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/,266,Skraelings,http://freemusicarchive.org/music/Skraelings/,http://www.myspace.com/secretstarskarate,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,,,,11/26/2008 02:59:18 AM,1/01/04,1,85,,,0,music/WFMU/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Skraelings_-_09_-_Track_09.mp3,"[{'genre_id': '30', 'genre_title': 'Field Recordings', 'genre_url': 'http://freemusicarchive.org/genre/Field_Recordings/'}]",https://freemusicarchive.org/file/images/albums/Skraelings_-_Thee_Haunted_Cobblestone_Sunset_Concert_Series_6_-_2009113013702725.jpg,,0,309,en,42,,9,,Track 09,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Track_09
1568,418,Thee Haunted Cobblestone Sunset Concert Series #6,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/,266,Skraelings,http://freemusicarchive.org/music/Skraelings/,http://www.myspace.com/secretstarskarate,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,,,,11/26/2008 02:59:20 AM,1/01/04,1,372,,,0,music/WFMU/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Skraelings_-_10_-_Track_10.mp3,"[{'genre_id': '30', 'genre_title': 'Field Recordings', 'genre_url': 'http://freemusicarchive.org/genre/Field_Recordings/'}]",https://freemusicarchive.org/file/images/albums/Skraelings_-_Thee_Haunted_Cobblestone_Sunset_Concert_Series_6_-_2009113013702725.jpg,,0,260,en,43,,10,,Track 10,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Track_10_3
1569,418,Thee Haunted Cobblestone Sunset Concert Series #6,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/,266,Skraelings,http://freemusicarchive.org/music/Skraelings/,http://www.myspace.com/secretstarskarate,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,,,,11/26/2008 02:59:22 AM,1/01/04,1,172,,,0,music/WFMU/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Skraelings_-_11_-_Track_11.mp3,"[{'genre_id': '30', 'genre_title': 'Field Recordings', 'genre_url': 'http://freemusicarchive.org/genre/Field_Recordings/'}]",https://freemusicarchive.org/file/images/albums/Skraelings_-_Thee_Haunted_Cobblestone_Sunset_Concert_Series_6_-_2009113013702725.jpg,,0,298,en,37,,11,,Track 11,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Track_11_3
1570,418,Thee Haunted Cobblestone Sunset Concert Series #6,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/,266,Skraelings,http://freemusicarchive.org/music/Skraelings/,http://www.myspace.com/secretstarskarate,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,,,,11/26/2008 02:59:24 AM,1/01/04,1,58,,,0,music/WFMU/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Skraelings_-_12_-_Track_12.mp3,"[{'genre_id': '30', 'genre_title': 'Field Recordings', 'genre_url': 'http://freemusicarchive.org/genre/Field_Recordings/'}]",https://freemusicarchive.org/file/images/albums/Skraelings_-_Thee_Haunted_Cobblestone_Sunset_Concert_Series_6_-_2009113013702725.jpg,,0,870,en,49,,12,,Track 12,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Track_12_3
1571,418,Thee Haunted Cobblestone Sunset Concert Series #6,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/,266,Skraelings,http://freemusicarchive.org/music/Skraelings/,http://www.myspace.com/secretstarskarate,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],192000,0,,,,11/26/2008 02:59:26 AM,1/01/04,1,62,,,0,music/WFMU/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Skraelings_-_13_-_Track_13.mp3,"[{'genre_id': '30', 'genre_title': 'Field Recordings', 'genre_url': 'http://freemusicarchive.org/genre/Field_Recordings/'}]",https://freemusicarchive.org/file/images/albums/Skraelings_-_Thee_Haunted_Cobblestone_Sunset_Concert_Series_6_-_2009113013702725.jpg,,0,441,en,42,,13,,Track 13,http://freemusicarchive.org/music/Skraelings/Thee_Haunted_Cobblestone_Sunset_Concert_Series_6/Track_13_2
1572,419,Natural Snacks,http://freemusicarchive.org/music/Snacks/Natural_Snacks/,267,Snacks,http://freemusicarchive.org/music/Snacks/,http://www.myspace.com/sssnacksss,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],160000,0,,,,11/26/2008 02:59:37 AM,1/01/06,1,206,,,0,music/WFMU/Snacks/Natural_Snacks/Snacks_-_01_-_Cabbage_Disaster.mp3,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",https://freemusicarchive.org/file/images/albums/Snacks_-_Natural_Snacks_-_2009113013724724.jpg,,0,859,en,364,,1,,Cabbage Disaster,http://freemusicarchive.org/music/Snacks/Natural_Snacks/Cabbage_Disaster
1573,419,Natural Snacks,http://freemusicarchive.org/music/Snacks/Natural_Snacks/,267,Snacks,http://freemusicarchive.org/music/Snacks/,http://www.myspace.com/sssnacksss,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],160000,0,,,,11/26/2008 02:59:40 AM,1/01/06,1,150,,,2,music/WFMU/Snacks/Natural_Snacks/Snacks_-_04_-_Odor_Cameras_From_the_Paris_of_the_Future.mp3,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",https://freemusicarchive.org/file/images/albums/Snacks_-_Natural_Snacks_-_2009113013724724.jpg,,0,1651,en,602,,4,,Odor Cameras From the Paris of the Future,http://freemusicarchive.org/music/Snacks/Natural_Snacks/Odor_Cameras_From_the_Paris_of_the_Future
1574,419,Natural Snacks,http://freemusicarchive.org/music/Snacks/Natural_Snacks/,267,Snacks,http://freemusicarchive.org/music/Snacks/,http://www.myspace.com/sssnacksss,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],160000,0,,,,11/26/2008 02:59:42 AM,1/01/06,1,194,,,1,music/WFMU/Snacks/Natural_Snacks/Snacks_-_03_-_Mas_Allas_del_Reino_de_los_Dulces_Naturales.mp3,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",https://freemusicarchive.org/file/images/albums/Snacks_-_Natural_Snacks_-_2009113013724724.jpg,,0,937,en,173,,3,,Mas Allas del Reino de los Dulces Naturales,http://freemusicarchive.org/music/Snacks/Natural_Snacks/Mas_Allas_del_Reino_de_los_Dulces_Naturales
1575,419,Natural Snacks,http://freemusicarchive.org/music/Snacks/Natural_Snacks/,267,Snacks,http://freemusicarchive.org/music/Snacks/,http://www.myspace.com/sssnacksss,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],160000,0,,,,11/26/2008 02:59:44 AM,1/01/06,1,46,,,0,music/WFMU/Snacks/Natural_Snacks/Snacks_-_06_-_Yam_Granules_Over_Reduced_Yam_Granules.mp3,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",https://freemusicarchive.org/file/images/albums/Snacks_-_Natural_Snacks_-_2009113013724724.jpg,,0,688,en,184,,6,,Yam Granules Over Reduced Yam Granules,http://freemusicarchive.org/music/Snacks/Natural_Snacks/Yam_Granules_Over_Reduced_Yam_Granules
1576,419,Natural Snacks,http://freemusicarchive.org/music/Snacks/Natural_Snacks/,267,Snacks,http://freemusicarchive.org/music/Snacks/,http://www.myspace.com/sssnacksss,http://i.creativecommons.org/l/by-nc-sa/3.0/us/88x31.png,http://fma-files.s3.amazonaws.com/resources/img/licenses/by-nc-sa.png,5,Attribution-Noncommercial-Share Alike 3.0 United States,http://creativecommons.org/licenses/by-nc-sa/3.0/us/,[],160000,0,,,,11/26/2008 02:59:45 AM,1/01/06,1,215,,,0,music/WFMU/Snacks/Natural_Snacks/Snacks_-_02_-_Dougs_Username_on_Ebay_spaghetti_van_halen.mp3,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",https://freemusicarchive.org/file/images/albums/Snacks_-_Natural_Snacks_-_2009113013724724.jpg,,0,1916,en,588,,2,,Doug's Username on Ebay: spaghetti van halen,http://freemusicarchive.org/music/Snacks/Natural_Snacks/Dougs_Username_on_Ebay_spaghetti_van_halen
